keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Ion Storage Systems,"ION STORAGE SYSTEMS, INC.",JJTZLGTS4W36,8CQH1,"12500 Baltimore AVE STE D,Beltsville, Maryland,20705-6353, United States","12500 Baltimore AVE STE D,Beltsville, Maryland,20705-6353, United States",https://ionstoragesystems.com/,"Feb 26, 2019","Benjamin Chiu, CFO","Gregory Hitz, CTO","Delaware, United States",Maryland 04
"Trench Therapeutics, Inc","TRENCH THERAPEUTICS, INC.",FSZZS9455ZU9,(blank),"16 Aliso WAY,Portola Valley, California,94028-7527, United States","16 Aliso WAY,Portola Valley, California,94028-7527, United States",,"Dec 22, 2020",Paul Conley,Paul Conley,"Delaware, United States",California 16
True Bearing Diagnostics,TRUE BEARING DIAGNOSTICS INC,E6K4D6DGCD65,7XEW3,"2450 Virginia AVE NW APT E117,Washington, District Of Columbia,20037-2651, United States","2450 Virginia AVE, NW,Suite E117,Washington, District Of Columbia,20037, United States",https://www.truebearingdiagnostics.com/,"May 17, 2017","Tisha Jepson, CEO","Tisha Jepson, CEO","Delaware, United States",District Of Columbia 98
"Epigenos Bioscience, INC",EPIGENOS BIOSCIENCE INC,LDDWVYDKFZ33,87GA9,"128 Hunters Ridge RD,Chapel Hill, North Carolina,27517-9017, United States","128 Hunters Ridge RD,Chapel Hill, North Carolina,27517-9017, United States",,"Oct 29, 2018",Joseph Ruiz,Joseph Ruiz,"Delaware, United States",North Carolina 04
Word of Mouth Technologies Inc,WORD OF MOUTH TECHNOLOGIES INC.,FF13BNHWLH18,8Z3B9,"3960 Spencer ST,Las Vegas, Nevada,89119-5201, United States","2664 West Park DR,Baltimore, Maryland,21207-6042, United States",,"Jul 17, 2020","Margaret C Smith, Director","Margaret C Smith, Director","Nevada, United States",Nevada 01
ReflectAR,REFLECTAR LLC,JX7GU2UFW2D4,(blank),"5817 Solway ST,Pittsburgh, Pennsylvania,15217-1228, United States","5817 Solway ST,Pittsburgh, Pennsylvania,15217-1228, United States",,"Apr 15, 2024","Fernando De la Torre, CEO","Francisco Vicente, CTO","Delaware, United States",Pennsylvania 12
AI SENSE,AI SENSE LLC,S2LAUP52NE29,03A39,"3995 College AVE,Ellicott City, Maryland,21043-5501, United States","3995 College Avenue,Ellicott City,Ellicott City, Maryland,21043, United States",,"May 2, 2024","Bipendra Basnyat, Dr",Bipendra Basnyat,"Maryland, United States",Maryland 03
Green Mechanics Benefit LLC,GREEN MECHANICS BENEFIT LLC,MPV1C4YKNHE8,9DS37,"115 Centerway,Greenbelt, Maryland,20770-1836, United States","3947 Nemo Road,Randallstown, Maryland,20770, United States",https://greenmechanics.co/,"Apr 11, 2019",Larry Davis,Larry Davis,"Maryland, United States",Maryland 04
Free Range Humans,,,,"5500 Buckeystown Pike,null,Frederick, MD,21703-8331, USA",,,,,,,
First Responders Rock,ARKANSAS MILITARY AND FIRST RESPONDERS ACADEMY,KEWFW5CVY6R8,(blank),"10710 Interstate 30,Little Rock, Arkansas,72209-5835, United States","10710 I-30,Little Rock, Arkansas,72209, United States",,"Jul 1, 2023",Kevin Durand,"Kevin Durand, Dr","Arkansas, United States",Arkansas 02
The Black Vote LLC,PROVEN MANAGEMENT LLC,HH1NFFN7ATG6,57CZ0,"1255 Union ST NE STE 700,Washington, District Of Columbia,20002-8494, United States","1255 Union ST NE STE 700,Washington, District Of Columbia,20002-8494, United States",http://www.provenmgmt.com/,"Jun 20, 2008","DENITA R conway, President and CEO","DENITA R conway, President and CEO","Maryland, United States",District Of Columbia 98
Illuminate Therapeutics,"ILLUMINATE THERAPEUTICS, INC.",WVLWH6J17CP5,9HSL5,"16 Aliso WAY,Portola Valley, California,94028-7527, United States","16 Aliso WAY,Portola Valley, California,94028, United States",,"Apr 12, 2022",Elizabeth Berezovsky,Don Arnold,"Delaware, United States",California 16
STAR Leadership Institute,LBL STRATEGIES LTD,N4MEB4X28AV7,6GJL2,"6321 N Avondale AVE,STE 214,Chicago, Illinois,60631-1960, United States","6321 N. Avondale,Suite A-214,Chicago, Illinois,60631-1969, United States",https://www.lblstrategies.com/,"Aug 14, 1991","Randall Rollinson, President","Mary Cummings, Business Manager","Illinois, United States",Illinois 05
Banso Sauce,,,,"123 N PATTERSON PARK AVE,BALTIMORE, MD,21231-1659, USA",,,,,,,
New Integration Photonics,NEW INTEGRATION PHOTONICS,V53MN9576TE6,6VF85,"5301 Dorset AVE,Chevy Chase, Maryland,20815-6629, United States","5301 Dorset AVE,Chevy Chase, Maryland,20815-6629, United States",,"Aug 3, 2004","Mario Dagenais, CEO","Mario Dagenais, CEO","Delaware, United States",Maryland 08
"N5 Sensors, Inc.",N5 SENSORS INC,DPHWXD86RNS4,6NMY3,"9605 Medical CTR DR,STE 200,Rockville, Maryland,20850-6359, United States","9605 Medical Center DR STE 200,Rockville, Maryland,20850-6356, United States",http://www.n5sensors.com/,"Jan 26, 2012",Abhishek Motayed,Abhishek Motayed,"Maryland, United States",Maryland 08
UCleaner L.L.C.,UCLEANER L.L.C.,PP19DXAKLRD4,9WZY4,"6751 Columbia Gateway DR STE 300,Columbia, Maryland,21046-3138, United States","1405 S Fern ST,#524,Arlington, Virginia,22202, United States",,"Aug 3, 2022",Sam Choe,Sam Choe,"Virginia, United States",Maryland 03
Alirtify,ALIRTIFY LLC,XUBEZ7SEAEN9,99RS4,"118 N Market ST,Frederick, Maryland,21701-6621, United States","219 Harpers WAY,Frederick, Maryland,21702-3097, United States",https://alirtify.com/,"Feb 7, 2019",Kwabena Okrah,Kwabena Okrah,"Maryland, United States",Maryland 06
PrecNA LLC,"PRECNA, LLC",YS3CA2D413F5,97WS7,"14724 Latakia PL,North Potomac, Maryland,20878-2545, United States","14724 Latakia Place,North Potomac, Maryland,20878-2545, United States",https://www.precna.com/,"Jun 24, 2021",Michael Gaitan,Michael Gaitan,"Maryland, United States",Maryland 08
NanoBiofab,"TAO TREASURES, LLC",E1Y9Z246LAU8,7T6V7,"8906 Remington PL,Frederick, Maryland,21701-7636, United States","8906 Remington PL,Frederick, Maryland,21701-7636, United States",,"May 30, 2015",Xiaonao Liu,Xiaonao Liu,"Maryland, United States",Maryland 06
"Ambay Immune Sensors and Controls, LLC","AMBAY IMMUNE SENSORS AND CONTROLS, LLC",YJKMSJL1EJ75,59LH5,"20140 Scholar DR STE 118,Hagerstown, Maryland,21742-6548, United States","20140 Scholar DR STE 118,Hagerstown, Maryland,21742-6548, United States",,"Jan 22, 2008",Meena Chandok,Meena Chandok,"Maryland, United States",Maryland 06
Dirigible Systems,,,,"363 Buckingham Way,null,Westminster, MD,21157-4547, USA",,,,,,,
"X-wave Innovations, Inc","X-WAVE INNOVATIONS, INC.",EDJ3MSJR9NK7,6FUX9,"555 Quince Orchard RD STE 510,Gaithersburg, Maryland,20878-1464, United States","555 Quince Orchard RD,STE 510,Gaithersburg, Maryland,20878-1464, United States",http://www.x-waveinnovations.com/,"Aug 4, 2009",JENNIFER DUAN,DAN XIANG,"Maryland, United States",Maryland 06
Sanchez Engineering Services,MICHAEL SANCHEZ,E29EATQDWF96,8D6K2,"1195 Stoney Creek RD,Bedford, Virginia,24523-5194, United States","1195 Stoney Creek RD,Bedford, Virginia,24523-5194, United States",https://www.sanchezeng.com/,"Jan 2, 2017","Michael D Sanchez, Owner","Michael D Sanchez, Owner","Virginia, United States",Virginia 09
Virtual Apprentice,,,,"1 RESEARCH CT,STE 450,ROCKVILLE, MD,20850-6252, USA",,,,,,,
Robinson Scientifics LLC,,,,"5000 THAYER CTR STE C,null,OAKLAND, MD,21550-1139, USA",,,,,,,
Lasarrus Clinic and Research Center,LASARRUS CLINIC AND RESEARCH CENTER INC,DD7BUVZK2EN8,6XZ47,"634 Kittendale CIR,Baltimore, Maryland,21220-2330, United States","634 Kittendale CIR,Baltimore, Maryland,21220-2330, United States",https://www.lasarrus.com/,"Jun 27, 2013","Lloyd Emokpae, Dr.","Lloyd Emokpae, Dr.","Maryland, United States",Maryland 02
"Kick Robotics, LLC",KICK ROBOTICS LLC,FUNBPPKNAA52,8QHJ4,"4806 Westway DR,Bethesda, Maryland,20816-1726, United States","4806 Westway DR,Bethesda, Maryland,20816-1726, United States",https://www.kickrobotics.com/,"Aug 3, 2020",Johnny Crupi,Johnny P Crupi,"Maryland, United States",Maryland 08
"InfraTrac, Inc.",INFRATRAC INC,SYELB4K7LDE8,551B9,"20140 Scholar DR STE 118,Hagerstown, Maryland,21742-6548, United States","20140 Scholar DR STE 118,Hagerstown, Maryland,21742-6548, United States",http://www.infratrac.com/,"Aug 29, 2006","SHARON FLANK, Dr.","Jon Schupp, General Manager","Delaware, United States",Maryland 06
"IES Life Sciences, Inc.",ATSC IES INC,MMWQE517KBM5,7QRW3,"1620 W Sunrise BLVD,Gilbert, Arizona,85233-5044, United States","1620 W Sunrise BLVD STE 101,Gilbert, Arizona,85233-5044, United States",https://www.atscva.com/,"Oct 3, 2016","Mark Kockler, CFO","Mark Kockler Lockler, CFO","Virginia, United States",Arizona 05
"Auxergen, Inc.",AUXERGEN INC,NMGCN8XX49C7,8LXF6,"701 E Pratt ST,STE 4011,Baltimore, Maryland,21202-3183, United States","701 E Pratt ST STE 4011,Baltimore, Maryland,21202-3183, United States",https://auxergen.com/,"Jul 22, 2015","Gregory P Contreras, CEO","Gregory P Contreras, CEO","Delaware, United States",Maryland 07
Advanced Biomimetic Sensors,"ADVANCED BIOMIMETIC SENSORS, INC.",K36KSVKVEMM6,4GA16,"6710A Rockledge DR STE 400 Unit 405,Bethesda, Maryland,20817-2847, United States","6710A Rockledge DR Suite 400,Unit 405,Bethesda, Maryland,20817-2847, United States",http://www.abs-isensors.com/,"Jun 12, 2006","ELLEN T chen, President","ELLEN T chen, President","Maryland, United States",Maryland 08
"Adloris, ltd","ADLORIS FOUNDATION, INC",F8GLQL7QZ8H3,7GGA5,"755 80TH ST S,Birmingham, Alabama,35206-3933, United States","711 W 40TH ST STE 153,101,Baltimore, Maryland,21211, United States",https://www.adloris.org/,"Jan 11, 2013",Adler Archer,Adler Archer,"Pennsylvania, United States",Alabama 07
PZA innovation LLC,PZA INNOVATION LLC,FNB4LENH6JW7,8RX88,"403 Far Hills CT,Towson, Maryland,21286-7319, United States","403 Far Hills CT,Towson, Maryland,21286, United States",,"Oct 16, 2020",Wanliang Shi,Wanliang Shi,"Maryland, United States",Maryland 02
SpringGem Weather Information,SPRINGGEM WEATHER INFORMATION LLC,FFFNG83J2BB8,848Q0,"10804 Tuckahoe WAY,North Potomac, Maryland,20878-4295, United States","10804 Tuckahoe WAY,North Potomac, Maryland,20878-4295, United States",http://www.sg-weather.com/,"Mar 17, 2017","Menglin S Jin, ceo","Menglin S Jin, ceo","Maryland, United States",Maryland 08
"Drakeford, Scott, & Associates LLC","DRAKEFORD, SCOTT, & ASSOCIATES, LLC",V8YFMSSK77N8,8AEX8,"15340 Palmer RD,Marston, North Carolina,28363-8310, United States","6409 Fayetteville ST #120-129,Durham, North Carolina,27713-7806, United States",http://www.drakefordassociates.org/,"Jun 25, 2007","Derrick Drakeford, Dr.",DERRICK DRAKEFORD,"North Carolina, United States",North Carolina 09
Impruvon,,,,"10900 UNIVERSITY BLVD,MANASSAS, VA,20110-2201, USA",,,,,,,
"Intraderm, LLC","INTRADERM, LLC",M3USP5FEM621,7RXQ4,"2657G Annapolis RD STE 107,Hanover, Maryland,21076-1262, United States","2657G Annapolis RD STE 107,Hanover, Maryland,21076-1262, United States",,"Mar 27, 2012","Melanie L Adams, Owner","Melanie L Adams, Owner","Maryland, United States",Maryland 03
DeepMirror Inc.,DEEPMIRROR LTD,NVAPN3SRGMN4,U1KD2,"86-90 Paul Street,86-90 Paul Street,London,EC2A 4NE, United Kingdom","86-90 Paul Street,86-90 Paul Street,London,EC2A 4NE, United Kingdom",,"Aug 1, 2019",Max Jakobs,Max Jakobs,"(blank), United Kingdom",Not Applicable
Integrated Pharma Services,"INTEGRATED PHARMA SERVICES, LLC",VCPJA4KNKQ54,82Z65,"4 Research CT STE 100,Rockville, Maryland,20850-3854, United States","4 Research CT.,Suite 100,Rockville, Maryland,20850-3854, United States",https://www.integratedpharmaservices.com/,"Mar 1, 2018","Mina Izadjoo, President","Mina Izadjoo, President","Maryland, United States",Maryland 08
Epsilon Innovation Group Inc.,EPSILON INNOVATION GROUP INC,ML66M68KB839,6SVJ6,"11343 Baroque RD,Silver Spring, Maryland,20901-5014, United States","455 Massachusetts AVE NW #165,Washington Dc, District Of Columbia,20001, United States",,"Jun 14, 2012",Asmerom M Gilau,Asmerom Gilau,"Maryland, United States",Maryland 08
Carbon Lockdown,CARBON LOCKDOWN PROJECT BENEFIT LLC,KVWPFSBJWC78,(blank),"8408 Galveston Road,Silver Spring, Maryland,20910-5306, United States","8408 Galveston Road,Silver Spring, Maryland,20910-5306, United States",,"May 18, 2022",Ning Zeng,Ning Zeng,"Maryland, United States",Maryland 08
You Heal With Horticulture,YOU HEAL WITH HORTICULTURE LLC,RFGGXKD7RT17,9U2U8,"330 S Morris ST,APT M,Snow Hill, Maryland,21863-1134, United States","330 S Morris ST,M,Snow Hill, Maryland,21863-1134, United States",,"Jul 19, 2018","Ebony Jenkins, Owner","Ebony Jenkins, Owner","Maryland, United States",Maryland 01
Error Corp.,ERROR CORP.,UAQADPJ23Q97,93KS0,"4405 E West HWY,STE 410,Bethesda, Maryland,20814-4535, United States","4405 East West HWY,Suite 410,Bethesda, Maryland,20814-4522, United States",,"Feb 7, 2020",Dennis Lucarelli,Dennis Lucarelli,"Delaware, United States",Maryland 08
The Bowie Sun,DUBUIS TRANSPORTATIONS LLC,EE2JVBLTLCU8,9YYR9,"700 Bright Sun DR,Bowie, Maryland,20721-1808, United States","700 Bright Sun Drive,Bowie, Maryland,20721, United States",,"Oct 8, 2020",Malcom D Young,Malcom D Young,"Maryland, United States",Maryland 05
"Act2End, LLC",ACT2END LLC,X8E8G4KQVSD3,9H7B7,"1190 West Northern Parkway,APT 910,Baltimore, Maryland,21210-1458, United States","1190 West Northern Parkway,APT 910,Baltimore, Maryland,21210, United States",https://www.act2endcoaching.com/,"May 16, 2022","Diandra Poe, Dr.","Diandra Poe, Dr.","Maryland, United States",Maryland 02
Ballmecca Inc.,BALLMECCA INC.,DLPVMSGG4KJ7,9FWX3,"4709 Harford Road #163,Baltimore, Maryland,21214-3261, United States","4709 Harford Road #163,Baltimore, Maryland,21214-3261, United States",https://ballmecca.com/,"Oct 1, 2022","Enmanuel Madera, CEO","Enmanuel Madera, CEO","Delaware, United States",Maryland 07
Alchemity,"ALCHEMITY, L.L.C.",E8SLCK31N8M8,(blank),"9469 Lovat RD,Fulton, Maryland,20759-9638, United States","9469 Lovat RD,Fulton, Maryland,20759-9638, United States",https://alchemity.tech/,"Aug 19, 2021","Eric Wachsman, Executive Chair","Eric Wachsman, Executive Chair","Maryland, United States",Maryland 03
QubitSolve Inc.,QUBITSOLVE INC.,R7ATY9SFJ241,9D5F4,"781 Chestnut Ridge RD STE 1000,Morgantown, West Virginia,26505-0013, United States","2006 White Oak DR,Morgantown, West Virginia,26505, United States",https://www.qubitsolve.com/,"May 4, 2022","Madhava Syamlal, CEO","Madhava Syamlal, CEO","Delaware, United States",West Virginia 02
CooperSoft,COOPERSOFT INC.,VCZ1ANBRUTX5,42MZ4,"3407 Dunwood Crossing DR,Bowie, Maryland,20721-1266, United States","3407 Dunwood Crossing DR.,Bowie, Maryland,20721-1266, United States",http://www.coopersoft.com/,"Jul 29, 2005","JEFFREY Cooper, CEO","JEFFREY Cooper, CEO","Maryland, United States",Maryland 05
"360 Dash, LLC",DASH 360 DIAGNOSTICS LLC,HVNHZMRJ3394,9P6Z2,"4239 Lindell BLVD,Saint Louis, Missouri,63108-2915, United States","4239 Lindell BLVD,Saint Louis, Missouri,63108-2915, United States",,"Dec 14, 2015","Alexis Hodgest, CEO","Alexis Hodgest, CEO","Missouri, United States",Missouri 01
Sustainabli,"SUSTAINABLI, LLC",R8MNZ353X632,(blank),"6449 River Run,Columbia, Maryland,21044-6022, United States","6449 River Run,Columbia, Maryland,21044, United States",https://sustainabli.org/,"May 3, 2023",Kevin J Tu,Kevin J Tu,"Maryland, United States",Maryland 03
XpeRience Science,XPERIENCE SCIENCE LLC,ZG1ESGHLVBY7,9K5P5,"1114 Many LN,Bel Air, Maryland,21014-2588, United States","317 Amore Lane,APT L,Bel Air, Maryland,21015, United States",https://xperiencesci.com/,"Jun 9, 2022","Jared B DeCoste, Dr.","Jared B DeCoste, Dr.","Maryland, United States",Maryland 01
Precision Neuroscopics,PRECISION NEUROSCOPICS LLC,M9A9DK34GNN7,82VR1,"4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States","4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States",http://www.precisionneuroscopics.com/,"Dec 8, 2015",Shawn K Kelly,Shawn K Kelly,"Pennsylvania, United States",Pennsylvania 12
"NextStep Robotics, Inc.","NEXTSTEP ROBOTICS, INC.",F896MG5LQ6R4,7VBK2,"800 W Baltimore ST,STE 151,Baltimore, Maryland,21201-1158, United States","800 W Baltimore ST,Suite 151,Baltimore, Maryland,21201, United States",https://www.nextsteprobo.com/,"Feb 2, 2017",Bradley Hennessie,Bradley Hennessie,"Maryland, United States",Maryland 07
"Scaled Microbiomics, LLC",SCALED MICROBIOMICS LLC,RXBHU5F1N5B8,7YHN1,"706 Morningside AVE,Hagerstown, Maryland,21740-5071, United States","706 Morningside AVE,Hagerstown, Maryland,21740-5071, United States",,"Feb 14, 2017",Julius G Goepp,Julius G Goepp,"Maryland, United States",Maryland 06
